id,data,dia,mes,ano,diasemana,FeriadoNome,Feriado,Dia Util,DiaPagamento,PagamentoOutro,Evento,Clima,Centro de distribuicao,ATM,Valor
"779.000000,2012-02-18,18.000000,2.000000,2012.000000,7.000000,"""",0.000000,1.000000,0.000000,0.000000,1.000000,7.000000,""CD_SP_EMP"",""MQ_SP_1304"",44060.275077"
"780.000000,2012-02-19,19.000000,2.000000,2012.000000,1.000000,"""",0.000000,1.000000,0.000000,0.000000,5.000000,3.000000,""CD_SP_EMP"",""MQ_SP_1304"",45988.928862"
"781.000000,2012-02-20,20.000000,2.000000,2012.000000,2.000000,""Carnaval"",1.000000,0.000000,0.000000,0.000000,7.000000,1.000000,""CD_SP_EMP"",""MQ_SP_1304"",48087.036021"
"782.000000,2012-02-21,21.000000,2.000000,2012.000000,3.000000,""Carnaval"",1.000000,0.000000,0.000000,0.000000,2.000000,1.000000,""CD_SP_EMP"",""MQ_SP_1304"",46231.765048"
"783.000000,2012-02-22,22.000000,2.000000,2012.000000,4.000000,"""",0.000000,0.000000,0.000000,0.000000,6.000000,7.000000,""CD_SP_EMP"",""MQ_SP_1304"",40979.183660"
"784.000000,2012-02-23,23.000000,2.000000,2012.000000,5.000000,"""",0.000000,0.000000,0.000000,0.000000,5.000000,3.000000,""CD_SP_EMP"",""MQ_SP_1304"",42771.864094"
"785.000000,2012-02-24,24.000000,2.000000,2012.000000,6.000000,"""",0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,""CD_SP_EMP"",""MQ_SP_1304"",41072.273936"
"786.000000,2012-02-25,25.000000,2.000000,2012.000000,7.000000,"""",0.000000,1.000000,0.000000,0.000000,8.000000,1.000000,""CD_SP_EMP"",""MQ_SP_1304"",46354.157334"
"787.000000,2012-02-26,26.000000,2.000000,2012.000000,1.000000,"""",0.000000,1.000000,0.000000,0.000000,0.000000,4.000000,""CD_SP_EMP"",""MQ_SP_1304"",45141.518289"
"788.000000,2012-02-27,27.000000,2.000000,2012.000000,2.000000,"""",0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,""CD_SP_EMP"",""MQ_SP_1304"",43978.926739"
"789.000000,2012-02-28,28.000000,2.000000,2012.000000,3.000000,"""",0.000000,0.000000,0.000000,0.000000,2.000000,4.000000,""CD_SP_EMP"",""MQ_SP_1304"",41637.833315"
"790.000000,2012-02-29,29.000000,2.000000,2012.000000,4.000000,"""",0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,""CD_SP_EMP"",""MQ_SP_1304"",40782.104693"
"791.000000,2012-03-01,1.000000,3.000000,2012.000000,5.000000,"""",0.000000,0.000000,0.000000,0.000000,3.000000,7.000000,""CD_SP_EMP"",""MQ_SP_1304"",41002.158832"
"792.000000,2012-03-02,2.000000,3.000000,2012.000000,6.000000,"""",0.000000,0.000000,0.000000,0.000000,2.000000,8.000000,""CD_SP_EMP"",""MQ_SP_1304"",43017.286037"
"793.000000,2012-03-03,3.000000,3.000000,2012.000000,7.000000,"""",0.000000,1.000000,0.000000,0.000000,3.000000,3.000000,""CD_SP_EMP"",""MQ_SP_1304"",45081.379504"
"794.000000,2012-03-04,4.000000,3.000000,2012.000000,1.000000,"""",0.000000,1.000000,0.000000,0.000000,1.000000,5.000000,""CD_SP_EMP"",""MQ_SP_1304"",45470.149321"
"795.000000,2012-03-05,5.000000,3.000000,2012.000000,2.000000,"""",0.000000,0.000000,1.000000,0.000000,1.000000,2.000000,""CD_SP_EMP"",""MQ_SP_1304"",67769.865034"
"796.000000,2012-03-06,6.000000,3.000000,2012.000000,3.000000,"""",0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,""CD_SP_EMP"",""MQ_SP_1304"",42012.518422"
"797.000000,2012-03-07,7.000000,3.000000,2012.000000,4.000000,"""",0.000000,0.000000,0.000000,0.000000,5.000000,4.000000,""CD_SP_EMP"",""MQ_SP_1304"",42251.216514"
"798.000000,2012-03-08,8.000000,3.000000,2012.000000,5.000000,"""",0.000000,0.000000,0.000000,0.000000,6.000000,0.000000,""CD_SP_EMP"",""MQ_SP_1304"",43564.458554"
"799.000000,2012-03-09,9.000000,3.000000,2012.000000,6.000000,"""",0.000000,0.000000,0.000000,0.000000,8.000000,1.000000,""CD_SP_EMP"",""MQ_SP_1304"",41953.100162"
"800.000000,2012-03-10,10.000000,3.000000,2012.000000,7.000000,"""",0.000000,1.000000,1.000000,0.000000,1.000000,8.000000,""CD_SP_EMP"",""MQ_SP_1304"",72902.969648"
"801.000000,2012-03-11,11.000000,3.000000,2012.000000,1.000000,"""",0.000000,1.000000,0.000000,0.000000,5.000000,7.000000,""CD_SP_EMP"",""MQ_SP_1304"",45246.927562"
"802.000000,2012-03-12,12.000000,3.000000,2012.000000,2.000000,"""",0.000000,0.000000,0.000000,0.000000,6.000000,3.000000,""CD_SP_EMP"",""MQ_SP_1304"",41190.496164"
"803.000000,2012-03-13,13.000000,3.000000,2012.000000,3.000000,"""",0.000000,0.000000,0.000000,0.000000,7.000000,8.000000,""CD_SP_EMP"",""MQ_SP_1304"",41627.736998"
"804.000000,2012-03-14,14.000000,3.000000,2012.000000,4.000000,"""",0.000000,0.000000,0.000000,0.000000,1.000000,5.000000,""CD_SP_EMP"",""MQ_SP_1304"",42961.806462"
"805.000000,2012-03-15,15.000000,3.000000,2012.000000,5.000000,"""",0.000000,0.000000,0.000000,1.000000,7.000000,3.000000,""CD_SP_EMP"",""MQ_SP_1304"",58664.305735"
"806.000000,2012-03-16,16.000000,3.000000,2012.000000,6.000000,"""",0.000000,0.000000,0.000000,0.000000,5.000000,1.000000,""CD_SP_EMP"",""MQ_SP_1304"",43236.576866"
"807.000000,2012-03-17,17.000000,3.000000,2012.000000,7.000000,"""",0.000000,1.000000,0.000000,0.000000,7.000000,8.000000,""CD_SP_EMP"",""MQ_SP_1304"",45892.551962"
"808.000000,2012-03-18,18.000000,3.000000,2012.000000,1.000000,"""",0.000000,1.000000,0.000000,0.000000,7.000000,7.000000,""CD_SP_EMP"",""MQ_SP_1304"",46402.568735"
"809.000000,2012-03-19,19.000000,3.000000,2012.000000,2.000000,"""",0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,""CD_SP_EMP"",""MQ_SP_1304"",41346.795568"
"810.000000,2012-03-20,20.000000,3.000000,2012.000000,3.000000,"""",0.000000,0.000000,0.000000,0.000000,8.000000,5.000000,""CD_SP_EMP"",""MQ_SP_1304"",41148.686348"
"811.000000,2012-03-21,21.000000,3.000000,2012.000000,4.000000,"""",0.000000,0.000000,0.000000,0.000000,7.000000,3.000000,""CD_SP_EMP"",""MQ_SP_1304"",44500.079564"
"812.000000,2012-03-22,22.000000,3.000000,2012.000000,5.000000,"""",0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,""CD_SP_EMP"",""MQ_SP_1304"",43217.832914"
"813.000000,2012-03-23,23.000000,3.000000,2012.000000,6.000000,"""",0.000000,0.000000,0.000000,0.000000,7.000000,5.000000,""CD_SP_EMP"",""MQ_SP_1304"",43438.941471"
"814.000000,2012-03-24,24.000000,3.000000,2012.000000,7.000000,"""",0.000000,1.000000,0.000000,0.000000,5.000000,4.000000,""CD_SP_EMP"",""MQ_SP_1304"",46968.320512"
"815.000000,2012-03-25,25.000000,3.000000,2012.000000,1.000000,"""",0.000000,1.000000,0.000000,0.000000,8.000000,2.000000,""CD_SP_EMP"",""MQ_SP_1304"",45126.450191"
"816.000000,2012-03-26,26.000000,3.000000,2012.000000,2.000000,"""",0.000000,0.000000,0.000000,0.000000,5.000000,3.000000,""CD_SP_EMP"",""MQ_SP_1304"",41554.898889"
"817.000000,2012-03-27,27.000000,3.000000,2012.000000,3.000000,"""",0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,""CD_SP_EMP"",""MQ_SP_1304"",43539.840995"
"818.000000,2012-03-28,28.000000,3.000000,2012.000000,4.000000,"""",0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,""CD_SP_EMP"",""MQ_SP_1304"",44703.841143"
"819.000000,2012-03-29,29.000000,3.000000,2012.000000,5.000000,"""",0.000000,0.000000,0.000000,0.000000,3.000000,7.000000,""CD_SP_EMP"",""MQ_SP_1304"",43158.707818"
"820.000000,2012-03-30,30.000000,3.000000,2012.000000,6.000000,"""",0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,""CD_SP_EMP"",""MQ_SP_1304"",58360.697092"
"821.000000,2012-03-31,31.000000,3.000000,2012.000000,7.000000,"""",0.000000,1.000000,0.000000,0.000000,6.000000,5.000000,""CD_SP_EMP"",""MQ_SP_1304"",46574.418255"
"822.000000,2012-04-01,1.000000,4.000000,2012.000000,1.000000,"""",0.000000,1.000000,0.000000,0.000000,3.000000,4.000000,""CD_SP_EMP"",""MQ_SP_1304"",44649.031887"
"823.000000,2012-04-02,2.000000,4.000000,2012.000000,2.000000,"""",0.000000,0.000000,0.000000,0.000000,3.000000,5.000000,""CD_SP_EMP"",""MQ_SP_1304"",44932.878098"
"824.000000,2012-04-03,3.000000,4.000000,2012.000000,3.000000,"""",0.000000,0.000000,0.000000,0.000000,5.000000,5.000000,""CD_SP_EMP"",""MQ_SP_1304"",44535.017737"
"825.000000,2012-04-04,4.000000,4.000000,2012.000000,4.000000,"""",0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,""CD_SP_EMP"",""MQ_SP_1304"",42656.415690"
"826.000000,2012-04-05,5.000000,4.000000,2012.000000,5.000000,"""",0.000000,0.000000,1.000000,0.000000,4.000000,4.000000,""CD_SP_EMP"",""MQ_SP_1304"",68781.602817"
"827.000000,2012-04-06,6.000000,4.000000,2012.000000,6.000000,""Paixao de Cristo"",1.000000,0.000000,0.000000,0.000000,6.000000,7.000000,""CD_SP_EMP"",""MQ_SP_1304"",45692.258405"
"828.000000,2012-04-07,7.000000,4.000000,2012.000000,7.000000,"""",0.000000,1.000000,0.000000,0.000000,1.000000,6.000000,""CD_SP_EMP"",""MQ_SP_1304"",45408.059235"
"829.000000,2012-04-08,8.000000,4.000000,2012.000000,1.000000,"""",0.000000,1.000000,0.000000,0.000000,3.000000,0.000000,""CD_SP_EMP"",""MQ_SP_1304"",44912.651876"
"830.000000,2012-04-09,9.000000,4.000000,2012.000000,2.000000,"""",0.000000,0.000000,0.000000,0.000000,6.000000,2.000000,""CD_SP_EMP"",""MQ_SP_1304"",45240.660269"
"831.000000,2012-04-10,10.000000,4.000000,2012.000000,3.000000,"""",0.000000,0.000000,1.000000,0.000000,6.000000,8.000000,""CD_SP_EMP"",""MQ_SP_1304"",68289.812289"
"832.000000,2012-04-11,11.000000,4.000000,2012.000000,4.000000,"""",0.000000,0.000000,0.000000,0.000000,7.000000,3.000000,""CD_SP_EMP"",""MQ_SP_1304"",44541.660897"
"833.000000,2012-04-12,12.000000,4.000000,2012.000000,5.000000,"""",0.000000,0.000000,0.000000,0.000000,4.000000,7.000000,""CD_SP_EMP"",""MQ_SP_1304"",43184.042976"
"834.000000,2012-04-13,13.000000,4.000000,2012.000000,6.000000,"""",0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,""CD_SP_EMP"",""MQ_SP_1304"",42052.307422"
"835.000000,2012-04-14,14.000000,4.000000,2012.000000,7.000000,"""",0.000000,1.000000,0.000000,0.000000,6.000000,8.000000,""CD_SP_EMP"",""MQ_SP_1304"",46500.007032"
"836.000000,2012-04-15,15.000000,4.000000,2012.000000,1.000000,"""",0.000000,1.000000,0.000000,1.000000,2.000000,1.000000,""CD_SP_EMP"",""MQ_SP_1304"",64074.047737"
"837.000000,2012-04-16,16.000000,4.000000,2012.000000,2.000000,"""",0.000000,0.000000,0.000000,0.000000,1.000000,5.000000,""CD_SP_EMP"",""MQ_SP_1304"",45012.644074"
"838.000000,2012-04-17,17.000000,4.000000,2012.000000,3.000000,"""",0.000000,0.000000,0.000000,0.000000,2.000000,8.000000,""CD_SP_EMP"",""MQ_SP_1304"",45040.995935"
"839.000000,2012-04-18,18.000000,4.000000,2012.000000,4.000000,"""",0.000000,0.000000,0.000000,0.000000,6.000000,6.000000,""CD_SP_EMP"",""MQ_SP_1304"",41795.467459"
"840.000000,2012-04-19,19.000000,4.000000,2012.000000,5.000000,"""",0.000000,0.000000,0.000000,0.000000,3.000000,3.000000,""CD_SP_EMP"",""MQ_SP_1304"",41639.871908"
"841.000000,2012-04-20,20.000000,4.000000,2012.000000,6.000000,"""",0.000000,0.000000,0.000000,0.000000,7.000000,6.000000,""CD_SP_EMP"",""MQ_SP_1304"",43669.431836"
"842.000000,2012-04-21,21.000000,4.000000,2012.000000,7.000000,""Tiradentes"",1.000000,1.000000,0.000000,0.000000,6.000000,3.000000,""CD_SP_EMP"",""MQ_SP_1304"",51864.143791"
"843.000000,2012-04-22,22.000000,4.000000,2012.000000,1.000000,"""",0.000000,1.000000,0.000000,0.000000,0.000000,4.000000,""CD_SP_EMP"",""MQ_SP_1304"",45615.995590"
"844.000000,2012-04-23,23.000000,4.000000,2012.000000,2.000000,"""",0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,""CD_SP_EMP"",""MQ_SP_1304"",44544.896851"
"845.000000,2012-04-24,24.000000,4.000000,2012.000000,3.000000,"""",0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,""CD_SP_EMP"",""MQ_SP_1304"",42681.308633"
"846.000000,2012-04-25,25.000000,4.000000,2012.000000,4.000000,"""",0.000000,0.000000,0.000000,0.000000,7.000000,1.000000,""CD_SP_EMP"",""MQ_SP_1304"",42260.529865"
"847.000000,2012-04-26,26.000000,4.000000,2012.000000,5.000000,"""",0.000000,0.000000,0.000000,0.000000,8.000000,3.000000,""CD_SP_EMP"",""MQ_SP_1304"",42073.505694"
"848.000000,2012-04-27,27.000000,4.000000,2012.000000,6.000000,"""",0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,""CD_SP_EMP"",""MQ_SP_1304"",43475.006441"
"849.000000,2012-04-28,28.000000,4.000000,2012.000000,7.000000,"""",0.000000,1.000000,0.000000,0.000000,7.000000,8.000000,""CD_SP_EMP"",""MQ_SP_1304"",48957.123415"
"850.000000,2012-04-29,29.000000,4.000000,2012.000000,1.000000,"""",0.000000,1.000000,0.000000,0.000000,5.000000,6.000000,""CD_SP_EMP"",""MQ_SP_1304"",47452.227732"
"851.000000,2012-04-30,30.000000,4.000000,2012.000000,2.000000,"""",0.000000,0.000000,0.000000,1.000000,4.000000,6.000000,""CD_SP_EMP"",""MQ_SP_1304"",61426.115192"
"852.000000,2012-05-01,1.000000,5.000000,2012.000000,3.000000,""Dia do Trabalho"",1.000000,0.000000,0.000000,0.000000,2.000000,1.000000,""CD_SP_EMP"",""MQ_SP_1304"",47858.156220"
"853.000000,2012-05-02,2.000000,5.000000,2012.000000,4.000000,"""",0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,""CD_SP_EMP"",""MQ_SP_1304"",43863.658108"
"854.000000,2012-05-03,3.000000,5.000000,2012.000000,5.000000,"""",0.000000,0.000000,0.000000,0.000000,3.000000,6.000000,""CD_SP_EMP"",""MQ_SP_1304"",42297.030927"
"855.000000,2012-05-04,4.000000,5.000000,2012.000000,6.000000,"""",0.000000,0.000000,0.000000,0.000000,3.000000,2.000000,""CD_SP_EMP"",""MQ_SP_1304"",44982.798448"
"856.000000,2012-05-05,5.000000,5.000000,2012.000000,7.000000,"""",0.000000,1.000000,1.000000,0.000000,2.000000,4.000000,""CD_SP_EMP"",""MQ_SP_1304"",72638.474233"
"857.000000,2012-05-06,6.000000,5.000000,2012.000000,1.000000,"""",0.000000,1.000000,0.000000,0.000000,0.000000,4.000000,""CD_SP_EMP"",""MQ_SP_1304"",48449.996204"
"858.000000,2012-05-07,7.000000,5.000000,2012.000000,2.000000,"""",0.000000,0.000000,0.000000,0.000000,6.000000,3.000000,""CD_SP_EMP"",""MQ_SP_1304"",44019.609873"
"859.000000,2012-05-08,8.000000,5.000000,2012.000000,3.000000,"""",0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,""CD_SP_EMP"",""MQ_SP_1304"",43540.337865"
"860.000000,2012-05-09,9.000000,5.000000,2012.000000,4.000000,"""",0.000000,0.000000,0.000000,0.000000,7.000000,0.000000,""CD_SP_EMP"",""MQ_SP_1304"",42876.165729"
"861.000000,2012-05-10,10.000000,5.000000,2012.000000,5.000000,"""",0.000000,0.000000,1.000000,0.000000,7.000000,7.000000,""CD_SP_EMP"",""MQ_SP_1304"",69649.208925"
"862.000000,2012-05-11,11.000000,5.000000,2012.000000,6.000000,"""",0.000000,0.000000,0.000000,0.000000,2.000000,4.000000,""CD_SP_EMP"",""MQ_SP_1304"",46588.342168"
"863.000000,2012-05-12,12.000000,5.000000,2012.000000,7.000000,"""",0.000000,1.000000,0.000000,0.000000,1.000000,8.000000,""CD_SP_EMP"",""MQ_SP_1304"",48920.364926"
"864.000000,2012-05-13,13.000000,5.000000,2012.000000,1.000000,"""",0.000000,1.000000,0.000000,0.000000,8.000000,8.000000,""CD_SP_EMP"",""MQ_SP_1304"",47763.019490"
"865.000000,2012-05-14,14.000000,5.000000,2012.000000,2.000000,"""",0.000000,0.000000,0.000000,0.000000,1.000000,6.000000,""CD_SP_EMP"",""MQ_SP_1304"",43898.658648"
"866.000000,2012-05-15,15.000000,5.000000,2012.000000,3.000000,"""",0.000000,0.000000,0.000000,1.000000,4.000000,5.000000,""CD_SP_EMP"",""MQ_SP_1304"",59192.243818"
"867.000000,2012-05-16,16.000000,5.000000,2012.000000,4.000000,"""",0.000000,0.000000,0.000000,0.000000,3.000000,6.000000,""CD_SP_EMP"",""MQ_SP_1304"",44185.511555"
"868.000000,2012-05-17,17.000000,5.000000,2012.000000,5.000000,"""",0.000000,0.000000,0.000000,0.000000,5.000000,8.000000,""CD_SP_EMP"",""MQ_SP_1304"",43553.860602"
"869.000000,2012-05-18,18.000000,5.000000,2012.000000,6.000000,"""",0.000000,0.000000,0.000000,0.000000,3.000000,7.000000,""CD_SP_EMP"",""MQ_SP_1304"",44122.499081"
"870.000000,2012-05-19,19.000000,5.000000,2012.000000,7.000000,"""",0.000000,1.000000,0.000000,0.000000,4.000000,8.000000,""CD_SP_EMP"",""MQ_SP_1304"",48395.366439"
"871.000000,2012-05-20,20.000000,5.000000,2012.000000,1.000000,"""",0.000000,1.000000,0.000000,0.000000,7.000000,1.000000,""CD_SP_EMP"",""MQ_SP_1304"",47919.549304"
"872.000000,2012-05-21,21.000000,5.000000,2012.000000,2.000000,"""",0.000000,0.000000,0.000000,0.000000,8.000000,4.000000,""CD_SP_EMP"",""MQ_SP_1304"",44240.562100"
"873.000000,2012-05-22,22.000000,5.000000,2012.000000,3.000000,"""",0.000000,0.000000,0.000000,0.000000,7.000000,6.000000,""CD_SP_EMP"",""MQ_SP_1304"",44424.146189"
"874.000000,2012-05-23,23.000000,5.000000,2012.000000,4.000000,"""",0.000000,0.000000,0.000000,0.000000,1.000000,8.000000,""CD_SP_EMP"",""MQ_SP_1304"",44773.981236"
"875.000000,2012-05-24,24.000000,5.000000,2012.000000,5.000000,"""",0.000000,0.000000,0.000000,0.000000,7.000000,4.000000,""CD_SP_EMP"",""MQ_SP_1304"",45121.793278"
"876.000000,2012-05-25,25.000000,5.000000,2012.000000,6.000000,"""",0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,""CD_SP_EMP"",""MQ_SP_1304"",46304.238783"
"877.000000,2012-05-26,26.000000,5.000000,2012.000000,7.000000,"""",0.000000,1.000000,0.000000,0.000000,3.000000,6.000000,""CD_SP_EMP"",""MQ_SP_1304"",48418.396779"
"878.000000,2012-05-27,27.000000,5.000000,2012.000000,1.000000,"""",0.000000,1.000000,0.000000,0.000000,0.000000,4.000000,""CD_SP_EMP"",""MQ_SP_1304"",44717.822183"
"879.000000,2012-05-28,28.000000,5.000000,2012.000000,2.000000,"""",0.000000,0.000000,0.000000,0.000000,5.000000,5.000000,""CD_SP_EMP"",""MQ_SP_1304"",45623.048274"
"880.000000,2012-05-29,29.000000,5.000000,2012.000000,3.000000,"""",0.000000,0.000000,0.000000,0.000000,5.000000,4.000000,""CD_SP_EMP"",""MQ_SP_1304"",44059.706005"
"881.000000,2012-05-30,30.000000,5.000000,2012.000000,4.000000,"""",0.000000,0.000000,0.000000,1.000000,5.000000,8.000000,""CD_SP_EMP"",""MQ_SP_1304"",60847.603835"
"882.000000,2012-05-31,31.000000,5.000000,2012.000000,5.000000,"""",0.000000,0.000000,0.000000,0.000000,4.000000,3.000000,""CD_SP_EMP"",""MQ_SP_1304"",44614.616602"
"883.000000,2012-06-01,1.000000,6.000000,2012.000000,6.000000,"""",0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,""CD_SP_EMP"",""MQ_SP_1304"",44940.130534"
"884.000000,2012-06-02,2.000000,6.000000,2012.000000,7.000000,"""",0.000000,1.000000,0.000000,0.000000,6.000000,8.000000,""CD_SP_EMP"",""MQ_SP_1304"",46911.516880"
"885.000000,2012-06-03,3.000000,6.000000,2012.000000,1.000000,"""",0.000000,1.000000,0.000000,0.000000,1.000000,4.000000,""CD_SP_EMP"",""MQ_SP_1304"",46556.901488"
"886.000000,2012-06-04,4.000000,6.000000,2012.000000,2.000000,"""",0.000000,0.000000,0.000000,0.000000,4.000000,4.000000,""CD_SP_EMP"",""MQ_SP_1304"",46325.812374"
"887.000000,2012-06-05,5.000000,6.000000,2012.000000,3.000000,"""",0.000000,0.000000,1.000000,0.000000,4.000000,6.000000,""CD_SP_EMP"",""MQ_SP_1304"",72206.618689"
"888.000000,2012-06-06,6.000000,6.000000,2012.000000,4.000000,"""",0.000000,0.000000,0.000000,0.000000,8.000000,3.000000,""CD_SP_EMP"",""MQ_SP_1304"",44938.546429"
"889.000000,2012-06-07,7.000000,6.000000,2012.000000,5.000000,""Corpus Christi"",1.000000,0.000000,0.000000,0.000000,6.000000,7.000000,""CD_SP_EMP"",""MQ_SP_1304"",50978.662029"
"890.000000,2012-06-08,8.000000,6.000000,2012.000000,6.000000,"""",0.000000,0.000000,0.000000,0.000000,2.000000,7.000000,""CD_SP_EMP"",""MQ_SP_1304"",43382.811285"
"891.000000,2012-06-09,9.000000,6.000000,2012.000000,7.000000,"""",0.000000,1.000000,0.000000,0.000000,5.000000,8.000000,""CD_SP_EMP"",""MQ_SP_1304"",46275.569751"
"892.000000,2012-06-10,10.000000,6.000000,2012.000000,1.000000,"""",0.000000,1.000000,1.000000,0.000000,7.000000,8.000000,""CD_SP_EMP"",""MQ_SP_1304"",73367.277869"
"893.000000,2012-06-11,11.000000,6.000000,2012.000000,2.000000,"""",0.000000,0.000000,0.000000,0.000000,6.000000,1.000000,""CD_SP_EMP"",""MQ_SP_1304"",45264.722942"
"894.000000,2012-06-12,12.000000,6.000000,2012.000000,3.000000,"""",0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,""CD_SP_EMP"",""MQ_SP_1304"",47466.571411"
"895.000000,2012-06-13,13.000000,6.000000,2012.000000,4.000000,"""",0.000000,0.000000,0.000000,0.000000,4.000000,5.000000,""CD_SP_EMP"",""MQ_SP_1304"",44910.564628"
"896.000000,2012-06-14,14.000000,6.000000,2012.000000,5.000000,"""",0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,""CD_SP_EMP"",""MQ_SP_1304"",43627.927924"
"897.000000,2012-06-15,15.000000,6.000000,2012.000000,6.000000,"""",0.000000,0.000000,0.000000,1.000000,6.000000,1.000000,""CD_SP_EMP"",""MQ_SP_1304"",60335.833510"
"898.000000,2012-06-16,16.000000,6.000000,2012.000000,7.000000,"""",0.000000,1.000000,0.000000,0.000000,7.000000,0.000000,""CD_SP_EMP"",""MQ_SP_1304"",46176.529368"
"899.000000,2012-06-17,17.000000,6.000000,2012.000000,1.000000,"""",0.000000,1.000000,0.000000,0.000000,5.000000,3.000000,""CD_SP_EMP"",""MQ_SP_1304"",48765.370732"
"900.000000,2012-06-18,18.000000,6.000000,2012.000000,2.000000,"""",0.000000,0.000000,0.000000,0.000000,8.000000,7.000000,""CD_SP_EMP"",""MQ_SP_1304"",46042.803274"
"901.000000,2012-06-19,19.000000,6.000000,2012.000000,3.000000,"""",0.000000,0.000000,0.000000,0.000000,6.000000,5.000000,""CD_SP_EMP"",""MQ_SP_1304"",44317.860088"
"902.000000,2012-06-20,20.000000,6.000000,2012.000000,4.000000,"""",0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,""CD_SP_EMP"",""MQ_SP_1304"",45126.005280"
"903.000000,2012-06-21,21.000000,6.000000,2012.000000,5.000000,"""",0.000000,0.000000,0.000000,0.000000,7.000000,8.000000,""CD_SP_EMP"",""MQ_SP_1304"",45616.530980"
"904.000000,2012-06-22,22.000000,6.000000,2012.000000,6.000000,"""",0.000000,0.000000,0.000000,0.000000,6.000000,1.000000,""CD_SP_EMP"",""MQ_SP_1304"",43869.656585"
"905.000000,2012-06-23,23.000000,6.000000,2012.000000,7.000000,"""",0.000000,1.000000,0.000000,0.000000,1.000000,5.000000,""CD_SP_EMP"",""MQ_SP_1304"",48689.513487"
"906.000000,2012-06-24,24.000000,6.000000,2012.000000,1.000000,"""",0.000000,1.000000,0.000000,0.000000,1.000000,3.000000,""CD_SP_EMP"",""MQ_SP_1304"",47461.550701"
"907.000000,2012-06-25,25.000000,6.000000,2012.000000,2.000000,"""",0.000000,0.000000,0.000000,0.000000,7.000000,2.000000,""CD_SP_EMP"",""MQ_SP_1304"",47063.769334"
"908.000000,2012-06-26,26.000000,6.000000,2012.000000,3.000000,"""",0.000000,0.000000,0.000000,0.000000,4.000000,2.000000,""CD_SP_EMP"",""MQ_SP_1304"",45585.361311"
"909.000000,2012-06-27,27.000000,6.000000,2012.000000,4.000000,"""",0.000000,0.000000,0.000000,0.000000,4.000000,6.000000,""CD_SP_EMP"",""MQ_SP_1304"",45593.172732"
"910.000000,2012-06-28,28.000000,6.000000,2012.000000,5.000000,"""",0.000000,0.000000,0.000000,0.000000,3.000000,5.000000,""CD_SP_EMP"",""MQ_SP_1304"",44373.732076"
"911.000000,2012-06-29,29.000000,6.000000,2012.000000,6.000000,"""",0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,""CD_SP_EMP"",""MQ_SP_1304"",45223.169923"
"912.000000,2012-06-30,30.000000,6.000000,2012.000000,7.000000,"""",0.000000,1.000000,0.000000,1.000000,7.000000,5.000000,""CD_SP_EMP"",""MQ_SP_1304"",64501.454057"
"913.000000,2012-07-01,1.000000,7.000000,2012.000000,1.000000,"""",0.000000,1.000000,0.000000,0.000000,4.000000,0.000000,""CD_SP_EMP"",""MQ_SP_1304"",47516.288050"
"914.000000,2012-07-02,2.000000,7.000000,2012.000000,2.000000,"""",0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,""CD_SP_EMP"",""MQ_SP_1304"",46595.061315"
"915.000000,2012-07-03,3.000000,7.000000,2012.000000,3.000000,"""",0.000000,0.000000,0.000000,0.000000,4.000000,6.000000,""CD_SP_EMP"",""MQ_SP_1304"",46496.060338"
"916.000000,2012-07-04,4.000000,7.000000,2012.000000,4.000000,"""",0.000000,0.000000,0.000000,0.000000,6.000000,2.000000,""CD_SP_EMP"",""MQ_SP_1304"",43257.371589"
"917.000000,2012-07-05,5.000000,7.000000,2012.000000,5.000000,"""",0.000000,0.000000,1.000000,0.000000,7.000000,2.000000,""CD_SP_EMP"",""MQ_SP_1304"",68796.751707"
"918.000000,2012-07-06,6.000000,7.000000,2012.000000,6.000000,"""",0.000000,0.000000,0.000000,0.000000,4.000000,7.000000,""CD_SP_EMP"",""MQ_SP_1304"",47843.115745"
"919.000000,2012-07-07,7.000000,7.000000,2012.000000,7.000000,"""",0.000000,1.000000,0.000000,0.000000,7.000000,7.000000,""CD_SP_EMP"",""MQ_SP_1304"",49257.461576"
